AADT,AADT_YR,MARKED_NAM,ROAD_NAME,COUNTY_NAM,HCV,HCV_MU_YR,MU_VOL,SU_VOL,MR_NUMBER,MR_TYPE,INVENTORY,KEY_RT_NBR,POINT_X,POINT_Y
6100,2009,US 150,LOCUST ST,MCLEAN,385,2009,60,325,150,,057  20693 000000,0693,-89.0091,40.48433
7000,2009,US 150,LOCUST ST,MCLEAN,410,2009,60,350,150,,057  20693 000000,0693,-89.0022,40.48437
7400,2009,US 150,LOCUST ST,MCLEAN,425,2009,100,325,150,,057  20693 000000,0693,-88.9943,40.48453
8500,2009,US 150,LOCUST ST,MCLEAN,410,2009,60,350,150,,057  20693 000000,0693,-88.9912,40.48458
9100,2009,US 150,LOCUST ST,MCLEAN,475,2009,125,350,150,,057  20693 000000,0693,-88.9867,40.48467
14900,2009,US 150,MARKET ST,MCLEAN,1200,2009,700,500,150,,057  20693 000000,0693,-89.0326,40.48558
17900,2009,US 150,MARKET ST,MCLEAN,2600,2009,1100,1500,150,,057  20693 000000,0693,-89.0194,40.48363
19000,2009,US 150,MARKET ST,MCLEAN,2800,2009,1400,1400,150,,057  20693 000000,0693,-89.0217,40.48391
20000,2009,US 150,MARKET ST,MCLEAN,3350,2009,1950,1400,150,,057  20693 000000,0693,-89.0255,40.48448
8100,2009,IL 9,EMPIRE ST,MCLEAN,675,2009,125,550,9,,057  20693 118420,0693,-88.9833,40.48828
8300,2009,IL 9,EMPIRE ST,MCLEAN,425,2009,175,250,9,,057  20693 118420,0693,-88.9748,40.48835
3550,2009,US 150,EMPIRE ST,MCLEAN,380,2009,80,300,150,,057  20693 118420,0693,-88.9964,40.48811
5600,2009,US 150,EMPIRE ST,MCLEAN,450,2009,100,350,150,,057  20693 118420,0693,-88.9944,40.48814
7800,2009,US 150,EMPIRE ST,MCLEAN,450,2009,150,300,150,,057  20693 118420,0693,-88.9868,40.48819
8800,2009,US 150,EMPIRE ST,MCLEAN,850,2009,250,600,150,,057  20693 118420,0693,-88.9914,40.48815
4550,2009,US 150,LEE ST,MCLEAN,215,2009,40,175,150,,057  20693 118420,0693,-88.9977,40.48627
600,2005,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 304730,0693,-89.1779,40.52149
5800,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 419120,0693,-88.9538,40.48901
5200,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 419300,0693,-88.9518,40.48738
2800,2009,0,NW QUAD IL 9 & BUS55,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 518420,0693,-88.9681,40.48915
1350,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 518430,0693,-88.9637,40.48855
4000,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 518430,0693,-88.9671,40.48861
3500,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 518760,0693,-88.9546,40.48773
4250,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 518760,0693,-88.9588,40.48796
Not Counted, ,0,MT VERNON DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 519390,0693,-88.9494,40.48828
1150,2004,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20693 519400,0693,-88.9498,40.48852
1450,2009,IL 122, ,MCLEAN,70,2009,30,40,122,,057  20701 000000,0701,-89.2418,40.44222
1850,2009,IL 122, ,MCLEAN,130,2009,60,70,122,,057  20701 000000,0701,-89.1954,40.45642
2750,2009,IL 122, ,MCLEAN,225,2009,100,125,122,,057  20701 000000,0701,-89.1826,40.48668
11300,2009,I 55,VETERANS PKWY,MCLEAN,1075,2009,700,375,55,,057  20704 000000,0704,-89.0155,40.44854
15400,2009,I 55,VETERANS PKWY,MCLEAN,1200,2009,800,400,55,,057  20704 000000,0704,-89.0104,40.45422
20300,2009,I 55,VETERANS PKWY,MCLEAN,1025,2009,550,475,55,,057  20704 000000,0704,-88.9512,40.53151
23500,2009,I 55,VETERANS PKWY,MCLEAN,1400,2009,900,500,55,,057  20704 000000,0704,-88.9995,40.45889
26000,2009,I 55,VETERANS PKWY,MCLEAN,1400,2009,800,600,55,,057  20704 000000,0704,-88.973,40.45968
27900,2009,I 55,VETERANS PKWY,MCLEAN,1000,2009,600,400,55,,057  20704 000000,0704,-88.9525,40.52118
28100,2009,I 55,VETERANS PKWY,MCLEAN,1500,2009,850,650,55,,057  20704 000000,0704,-88.9531,40.51587
28200,2009,I 55,VETERANS PKWY,MCLEAN,1650,2009,900,750,55,,057  20704 000000,0704,-88.9841,40.45939
30700,2009,I 55,VETERANS PKWY,MCLEAN,1450,2009,850,600,55,,057  20704 000000,0704,-88.9665,40.46019
30900,2009,I 55,VETERANS PKWY,MCLEAN,1600,2009,900,700,55,,057  20704 000000,0704,-88.9563,40.46492
32900,2009,I 55,VETERANS PKWY,MCLEAN,2700,2009,1750,950,55,,057  20704 000000,0704,-88.9601,40.46225
36000,2009,I 55,VETERANS PKWY,MCLEAN,1900,2009,1150,750,55,,057  20704 000000,0704,-88.9534,40.51219
37700,2009,I 55,VETERANS PKWY,MCLEAN,4250,2009,1450,2800,55,,057  20704 000000,0704,-88.9533,40.46981
38300,2009,I 55,VETERANS PKWY,MCLEAN,2400,2009,1350,1050,55,,057  20704 000000,0704,-88.9533,40.50842
38500,2009,I 55,VETERANS PKWY,MCLEAN,1600,2009,1000,600,55,,057  20704 000000,0704,-88.9528,40.48754
40700,2009,I 55,VETERANS PKWY,MCLEAN,1350,2009,700,650,55,,057  20704 000000,0704,-88.9528,40.48891
40800,2009,I 55,VETERANS PKWY,MCLEAN,3000,2009,1400,1600,55,,057  20704 000000,0704,-88.9525,40.47446
41800,2009,I 55,VETERANS PKWY,MCLEAN,3950,2009,1350,2600,55,,057  20704 000000,0704,-88.9528,40.48546
42100,2009,I 55,VETERANS PKWY,MCLEAN,3950,2009,1350,2600,55,,057  20704 000000,0704,-88.9531,40.49969
43500,2009,I 55,VETERANS PKWY,MCLEAN,2000,2009,1400,600,55,,057  20704 000000,0704,-88.9526,40.47771
44400,2009,I 55,VETERANS PKWY,MCLEAN,2450,2009,1650,800,55,,057  20704 000000,0704,-88.9527,40.48204
46500,2009,I 55,VETERANS PKWY,MCLEAN,1650,2009,900,750,55,,057  20704 000000,0704,-88.953,40.49314
48700,2009,I 55,VETERANS PKWY,MCLEAN,2450,2009,1550,900,55,,057  20704 000000,0704,-88.9532,40.50456
5200,2009,I 55,VETERANS PKWY,MCLEAN,255,2009,175,80,55,,057  20704 000000,0704,-89.0243,40.4376
7400,2009,I 55,VETERANS PKWY,MCLEAN,450,2009,275,175,55,,057  20704 000000,0704,-89.0172,40.4432
2200,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20704 402370,0704,-88.9949,40.45882
3050,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20704 402390,0704,-88.9948,40.45938
5000,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20704 402830,0704,-88.9914,40.45949
5600,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20704 402870,0704,-88.9906,40.45895
350,2009,0,I55(B) TO FAU6348,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20704 409440,0704,-88.9525,40.53097
1250,2009,0,GREENWOOD/FR 1.13,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20704 501130,0704,-89.0016,40.45852
1000,2009,US 136, ,MCLEAN,160,2009,80,80,136,,057  20709 000000,0709,-88.6708,40.31116
1200,2009,US 136, ,MCLEAN,220,2009,150,70,136,,057  20709 000000,0709,-88.7138,40.31142
800,2009,US 136, ,MCLEAN,120,2009,50,70,136,,057  20709 000000,0709,-88.5119,40.3108
950,2009,US 136, ,MCLEAN,160,2009,90,70,136,,057  20709 000000,0709,-88.6023,40.31077
13200,2009,US 51, ,MCLEAN,875,2009,225,650,51,,057  20730 000000,0730,-88.9956,40.50979
14700,2009,US 51, ,MCLEAN,725,2009,400,325,51,,057  20730 000000,0730,-88.9911,40.44292
16200,2009,US 51, ,MCLEAN,1200,2009,650,550,51,,057  20730 000000,0730,-88.992,40.45051
18000,2009,US 51, ,MCLEAN,1150,2009,650,500,51,,057  20730 000000,0730,-88.9908,40.43873
10100,2009,US 51,CENTER ST,MCLEAN,825,2009,175,650,51,,057  20730 000000,0730,-88.9942,40.47256
10500,2009,US 51,CENTER ST,MCLEAN,1000,2009,350,650,51,,057  20730 000000,0730,-88.9943,40.4752
11000,2009,US 51,CENTER ST,MCLEAN,750,2009,300,450,51,,057  20730 000000,0730,-88.9952,40.49793
12700,2009,US 51,CENTER ST,MCLEAN,950,2009,200,750,51,,057  20730 000000,0730,-88.9952,40.49426
13300,2009,US 51,CENTER ST,MCLEAN,975,2009,225,750,51,,057  20730 000000,0730,-88.995,40.49071
15000,2009,US 51,CENTER ST,MCLEAN,1075,2009,275,800,51,,057  20730 000000,0730,-88.9949,40.48688
15300,2009,US 51,CENTER ST,MCLEAN,925,2009,225,700,51,,057  20730 000000,0730,-88.9948,40.48508
9300,2009,US 51,CENTER ST,MCLEAN,625,2009,150,475,51,,057  20730 000000,0730,-88.9939,40.46614
11000,2009,US 51,KINGSLEY ST,MCLEAN,750,2009,300,450,51,,057  20730 000000,0730,-88.9954,40.50166
13200,2009,US 51,KINGSLEY ST,MCLEAN,875,2009,225,650,51,,057  20730 000000,0730,-88.9965,40.50571
10500,2009,US 51,MADISON ST,MCLEAN,800,2009,200,600,51,,057  20730 000000,0730,-88.9956,40.48093
10500,2009,US 51,MADISON ST,MCLEAN,1000,2009,350,650,51,,057  20730 000000,0730,-88.9951,40.47805
12000,2009,US 51,MADISON ST,MCLEAN,975,2009,225,750,51,,057  20730 000000,0730,-88.9953,40.48344
13700,2009,US 51,MAIN ST,MCLEAN,650,2009,275,375,51,,057  20730 000000,0730,-88.9959,40.53537
19000,2009,US 51,MAIN ST,MCLEAN,875,2009,325,550,51,,057  20730 000000,0730,-88.9954,40.52729
19000,2009,US 51,MAIN ST,MCLEAN,1200,2009,400,800,51,,057  20730 000000,0730,-88.9929,40.4602
19500,2009,US 51,MAIN ST,MCLEAN,1950,2009,1100,850,51,,057  20730 000000,0730,-88.9928,40.45799
21700,2009,US 51,MAIN ST,MCLEAN,950,2009,300,650,51,,057  20730 000000,0730,-88.9951,40.51935
25400,2009,US 51,MAIN ST,MCLEAN,1150,2009,400,750,51,,057  20730 000000,0730,-88.995,40.51342
7500,2009,US 51,MAIN ST,MCLEAN,975,2009,375,600,51,,057  20730 000000,0730,-88.9963,40.5427
3350,2010,US 51, ,MCLEAN,190,2010,90,100,51,,057  20730 000000,0730,-88.9981,40.5573
3350,2010,US 51,MAIN ST,MCLEAN,190,2010,90,100,51,,057  20730 000000,0730,-88.9968,40.5486
11500,2009,US 51,EAST ST,MCLEAN,575,2009,225,350,51,,057  20730 105460,0730,-88.9927,40.47825
13300,2009,US 51,EAST ST,MCLEAN,725,2009,250,475,51,,057  20730 105460,0730,-88.9927,40.481
13400,2009,US 51,EAST ST,MCLEAN,925,2009,375,550,51,,057  20730 105460,0730,-88.9932,40.48351
11500,2009,US 51,MAIN ST,MCLEAN,400,2009,125,275,51,,057  20730 105460,0730,-88.993,40.4663
11500,2009,US 51,MAIN ST,MCLEAN,575,2009,225,350,51,,057  20730 105460,0730,-88.9934,40.47541
11500,2009,US 51,MAIN ST,MCLEAN,825,2009,225,600,51,,057  20730 105460,0730,-88.9933,40.47258
13700,2009,US 51,MAIN ST,MCLEAN,575,2009,200,375,51,,057  20730 105460,0730,-88.9939,40.48689
14000,2009,US 51,MAIN ST,MCLEAN,750,2009,350,400,51,,057  20730 105460,0730,-88.9938,40.48508
14700,2009,US 51,MAIN ST,MCLEAN,600,2009,225,375,51,,057  20730 105460,0730,-88.9944,40.49896
15400,2009,US 51,MAIN ST,MCLEAN,725,2009,350,375,51,,057  20730 105460,0730,-88.9942,40.49431
15500,2009,US 51,MAIN ST,MCLEAN,725,2009,175,550,51,,057  20730 105460,0730,-88.9947,40.50674
16200,2009,US 51,MAIN ST,MCLEAN,675,2009,275,400,51,,057  20730 105460,0730,-88.9941,40.49075
Not Counted, ,0,LARKIN LN,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20730 501200,0730,-88.9969,40.54435
Not Counted, ,0,EAGLE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20730 501210,0730,-88.994,40.54398
25,2003,0,NE QUAD BS 51/I74,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20730 508570,0730,-88.9902,40.4393
Not Counted, ,0,NW QUAD BUS 51/I-74,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  20730 508580,0730,-88.9913,40.43989
1450,2010,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 000000,0294,-88.7303,40.73396
1650,2010,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 000000,0294,-88.7353,40.72229
2250,2010,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 000000,0294,-88.7246,40.74695
2800,2010,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 000000,0294,-88.7164,40.75375
1650,2010,0,FORMER NB OR 66,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 000000,0294,-88.7633,40.678
2050,2010,0,FORMER NB OR 66,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 000000,0294,-88.8107,40.62449
2700,2010,0,FORMER NB OR 66,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 000000,0294,-88.8564,40.59248
25,2003,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 506140,0294,-88.797,40.63433
Not Counted, ,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 509660,0294,-88.7629,40.67715
Not Counted, ,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 510440,0294,-88.7545,40.69079
Not Counted, ,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 510440,0294,-88.7553,40.68963
Not Counted, ,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30294 514920,0294,-88.7227,40.74848
1000,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30349 000000,0349,-88.6228,40.75193
1100,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30349 000000,0349,-88.6227,40.74462
450,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30349 000000,0349,-88.6171,40.66904
500,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30349 000000,0349,-88.6222,40.72074
600,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30349 000000,0349,-88.6128,40.6061
750,2009,0,HARRISON ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30349 000000,0349,-88.6128,40.56035
900,2009,0,HARRISON ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30349 000000,0349,-88.6128,40.56759
550,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30349 000000,0349,-88.6224,40.55893
125,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7176,40.68331
25,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7263,40.64298
275,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7179,40.71247
375,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7183,40.73062
50,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7167,40.65801
75,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7215,40.64658
850,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7184,40.7361
275,2009,0,DIVISION,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7187,40.75382
1000,2009,0,DIVISION ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7186,40.74802
850,2009,0,DIVISION ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7185,40.73977
950,2009,0,DIVISION ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30350 000000,0350,-88.7185,40.74307
250,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30351 000000,0351,-88.487,40.61727
350,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30351 000000,0351,-88.4785,40.60937
375,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30351 000000,0351,-88.4785,40.61362
350,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30351 000000,0351,-88.4785,40.59846
1100,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30355 000000,0355,-88.881,40.73056
1100,2009,0,CENTER ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30355 000000,0355,-88.8811,40.73786
1100,2009,0,FORD ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30355 000000,0355,-88.8717,40.74399
1150,2009,0,FORD ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30355 000000,0355,-88.8718,40.75069
1350,2009,0,FORD ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30355 000000,0355,-88.8717,40.74035
1100,2009,0,GRIDLEY RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30355 000000,0355,-88.8857,40.725
1500,2009,0,GRIDLEY RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30355 000000,0355,-88.8952,40.72485
1650,2009,0,GRIDLEY RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30355 000000,0355,-88.8995,40.69062
1650,2009,0,TOWANDA RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30355 000000,0355,-88.8971,40.63067
300,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30356 000000,0356,-88.7954,40.74796
450,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30356 000000,0356,-88.7952,40.73334
1000,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30356 000000,0356,-88.7932,40.65138
400,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30356 000000,0356,-88.7947,40.70421
550,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30356 000000,0356,-88.794,40.67099
650,2004,0,EXCHANGE ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30360 000000,0360,-89.1795,40.52849
650,2004,0,MADISON ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30360 000000,0360,-89.1816,40.52923
300,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30360 000000,0360,-89.2014,40.55625
400,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30360 000000,0360,-89.2025,40.58827
1000,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30360 000000,0360,-89.1914,40.53194
1000,2009,0,NORTH ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30360 000000,0360,-89.1842,40.53049
325,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30363 000000,0363,-89.1294,40.61021
1950,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.1773,40.5216
2150,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.1581,40.53074
2450,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.0887,40.53159
2900,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.0593,40.53183
3050,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.0428,40.53142
3250,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.1355,40.53102
1500,2009,0,NORTH ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.1747,40.53035
2150,2009,0,NORTH ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.1674,40.53052
1550,2009,0,WEST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.1773,40.52942
1950,2009,0,WEST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30471 000000,0471,-89.1773,40.52584
1350,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.9743,40.60604
1450,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.9547,40.60587
1600,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.9962,40.60642
300,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.8794,40.60487
500,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-89.0628,40.6127
600,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.9241,40.6055
75,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.8316,40.60672
800,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-89.0013,40.60637
1350,2009,0,FRANKLIN ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.986,40.60655
1600,2009,0,FRANKLIN ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.9907,40.60651
650,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-89.0332,40.60575
800,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-89.0131,40.60609
1900,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.8985,40.60528
300,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-88.8482,40.60407
400,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-89.1246,40.60917
500,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-89.0985,40.61198
600,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30472 000000,0472,-89.0438,40.60935
1000,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.9367,40.65659
1200,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.9947,40.64996
150,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.5938,40.63874
1500,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.768,40.63967
225,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.632,40.63907
275,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-89.0363,40.65062
450,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.7454,40.63949
600,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.9301,40.66145
700,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.951,40.64971
850,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.9775,40.6499
2900,2009,0,"""C"" ST",MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.7949,40.64309
3450,2009,0,MAIN ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.7923,40.64148
5100,2009,0,MAIN ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.7888,40.6415
1200,2009,0,PJ KELLER HWY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.8133,40.64516
2900,2009,0,PJ KELLER HWY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.8028,40.64444
400,2009,0,PJ KELLER HWY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.8225,40.64521
600,2009,0,PJ KELLER HWY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.9248,40.65798
1500,2009,0,SOUTH ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.7767,40.63975
700,2009,0,SOUTH ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.7838,40.63974
3450,2009,0,SPENCER ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.793,40.64219
500,2009,0,WEST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.7857,40.6406
300,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.6886,40.63935
325,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-89.0165,40.65026
400,2009,0,PJ KELLER HWY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-88.8757,40.65119
1250,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30473 000000,0473,-89.0051,40.65034
1250,2009,IL 251, ,MCLEAN,80,2009,20,60,251,,057  30473 000000,0473,-89.0036,40.65029
2000,2009,IL 251, ,MCLEAN,100,2009,30,70,251,,057  30473 000000,0473,-89.0012,40.65021
600,2009,0,CH 36/800 N,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30474 000000,0474,-88.785,40.39913
750,2009,0,CH 36/800 N,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30474 000000,0474,-88.8246,40.39941
1400,2009,0,CH 36/800 N,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30474 000000,0474,-88.8533,40.39967
2350,2009,0,MABEL RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30475 000000,0475,-89.0606,40.53396
2000,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  30478 000000,0478,-88.9032,40.60408
